Frequency (Hz)	Level (dB)
4328.173828	-40.309921
4338.940430	-40.767780
4349.707031	-41.468269
4360.473633	-41.954708
4371.240234	-42.377953
4382.006836	-42.184410
4392.773438	-42.270741
4403.540039	-42.192688
4414.306641	-42.059326
4425.073242	-41.772659
4435.839844	-41.406254
4446.606445	-40.695446
4457.373047	-39.975021
4468.139648	-38.895027
4478.906250	-37.591328
4489.672852	-36.321278
4500.439453	-34.727547
4511.206055	-33.370079
4521.972656	-32.888546
4532.739258	-33.551117
4543.505859	-34.577499
4554.272461	-35.923008
4565.039062	-37.732525
4575.805664	-38.875278
4586.572266	-39.952538
4597.338867	-40.548275
4608.105469	-41.276768
4618.872070	-41.763565
4629.638672	-42.228081
4640.405273	-42.306259
4651.171875	-42.369465
4661.938477	-42.609348
4672.705078	-42.398853
4683.471680	-42.202431
4694.238281	-41.591316
4705.004883	-40.996479
4715.771484	-40.082359
4726.538086	-39.274529
4737.304688	-38.056843
4748.071289	-36.886021
4758.837891	-35.416458
4769.604492	-34.275818
4780.371094	-33.645733
4791.137695	-33.558704
4801.904297	-34.276104
4812.670898	-35.668507
4823.437500	-36.559353
4834.204102	-37.587711
4844.970703	-38.834591
4855.737305	-39.761959
4866.503906	-40.644085
4877.270508	-41.099899
4888.037109	-41.250088
4898.803711	-41.778831
4909.570312	-42.027817
4920.336914	-41.790352
4931.103516	-41.719536
4941.870117	-41.701183
4952.636719	-41.208408
4963.403320	-40.951370
4974.169922	-40.305828
4984.936523	-39.308765
4995.703125	-38.536949
5006.469727	-37.128590
5017.236328	-35.949265
5028.002930	-34.765751
5038.769531	-33.925274
5049.536133	-33.356495
5060.302734	-33.772083
5071.069336	-34.691280
5081.835938	-35.670464
5092.602539	-36.918839
5103.369141	-37.765751
5114.135742	-38.753052
5124.902344	-39.604630
5135.668945	-40.094131
5146.435547	-40.799103
5157.202148	-41.220459
5167.968750	-41.195148
5178.735352	-41.399246
5189.501953	-41.620670
5200.268555	-41.655636
5211.035156	-41.891708
5221.801758	-42.151096
5232.568359	-42.202587
5243.334961	-42.194237
5254.101562	-42.309711
5264.868164	-42.421535
5275.634766	-42.749393
5286.401367	-43.420742
5297.167969	-44.373562
5307.934570	-45.637451
5318.701172	-48.038963
5329.467773	-50.933548
5340.234375	-54.571156
5351.000977	-58.840195
5361.767578	-63.087421
5372.534180	-67.975220
5383.300781	-72.809326
5394.067383	-77.793755
5404.833984	-83.996140
5415.600586	-90.139389
5426.367188	-96.140221
5437.133789	-103.310471
5447.900391	-110.580917
5458.666992	-116.430183
5469.433594	-120.521904
5480.200195	-122.044128
5490.966797	-122.993233
5501.733398	-123.559685
